Day,Lat,Lon,Tmax
25,20.5,76.5,1.24
25,20.5,77.5,1.66
25,20.5,78.5,1.95
25,20.5,79.5,2.6
25,20.5,80.5,2.29
25,20.5,81.5,2.94
25,20.5,82.5,2.17
25,20.5,83.5,1.73
25,20.5,84.5,2.74
25,20.5,85.5,1.92
25,20.5,86.5,1.46
25,20.5,87.5,1.7
25,20.5,88.5,5.06
25,20.5,91.5,-1.69
25,20.5,92.5,-1.76
25,20.5,93.5,-1.42
25,20.5,94.5,-0.65
25,21.5,68.5,0.86
25,21.5,69.5,1.72
25,21.5,70.5,0.86
25,21.5,71.5,0.62
25,21.5,72.5,-0.52
25,21.5,73.5,-0.15
25,21.5,74.5,1.52
25,21.5,75.5,2.07
25,21.5,76.5,2.05
25,21.5,77.5,0.95
25,21.5,78.5,2.83
25,21.5,79.5,1.16
25,21.5,80.5,2.52
25,21.5,81.5,2.5
25,21.5,82.5,2.13
25,21.5,83.5,4.02
25,21.5,84.5,2.02
25,21.5,85.5,1.37
25,21.5,86.5,3.82
25,21.5,87.5,2.12
25,21.5,88.5,1.35
25,21.5,91.5,-0.14
25,21.5,92.5,-0.8
25,21.5,93.5,-0.94
25,22.5,69.5,2.43
25,22.5,70.5,1.48
25,22.5,71.5,0.34
25,22.5,72.5,1.56
25,22.5,73.5,2.24
25,22.5,74.5,1.71
25,22.5,75.5,1.32
25,22.5,76.5,1.62
25,22.5,77.5,2.52
25,22.5,78.5,2.81
25,22.5,79.5,1.56
25,22.5,80.5,2.6
25,22.5,81.5,2.2
25,22.5,82.5,0.35
25,22.5,83.5,2.88
25,22.5,84.5,2.41
25,22.5,85.5,2.44
25,22.5,86.5,6.09
25,22.5,87.5,0.74
25,22.5,88.5,-0.57
25,22.5,92.5,0.41
25,23.5,69.5,1.7
25,23.5,70.5,1.58
25,23.5,71.5,2.14
25,23.5,72.5,1.46
25,23.5,73.5,1.89
25,23.5,74.5,0.5
25,23.5,75.5,1.33
25,23.5,76.5,1.65
25,23.5,77.5,0.67
25,23.5,78.5,0.19
25,23.5,79.5,0.24
25,23.5,80.5,1.71
25,23.5,81.5,1.1
25,23.5,82.5,2.47
25,23.5,83.5,2.64
25,23.5,84.5,4.06
25,23.5,85.5,3.6
25,23.5,86.5,4.6
25,23.5,87.5,1.55
25,23.5,88.5,0.89
25,24.5,70.5,2.2
25,24.5,71.5,2.16
25,24.5,72.5,3.17
25,24.5,73.5,2.16
25,24.5,74.5,1.18
25,24.5,75.5,1.89
25,24.5,76.5,1.25
25,24.5,77.5,1
25,24.5,78.5,1.78
25,24.5,79.5,1.66
25,24.5,80.5,5.51
25,24.5,81.5,2.13
25,24.5,82.5,1.79
25,24.5,83.5,6.33
25,24.5,84.5,4.76
25,24.5,85.5,1.74
25,24.5,86.5,2.88
25,25.5,72.5,3.95
25,25.5,73.5,2.82
25,25.5,74.5,1.57
25,25.5,75.5,1.46
25,25.5,76.5,1.3
25,25.5,77.5,1.48
25,25.5,78.5,2.16
25,25.5,79.5,4.78
25,25.5,80.5,3.9
25,25.5,81.5,4.95
25,25.5,82.5,3.19
25,25.5,83.5,4.65
25,25.5,84.5,3.39
25,25.5,85.5,1.17
25,26.5,72.5,1.54
25,26.5,73.5,1.78
25,26.5,74.5,1.33
25,26.5,75.5,1.08
25,26.5,76.5,2.26
25,26.5,77.5,2.52
25,26.5,78.5,2.32
25,26.5,79.5,1.91
25,26.5,80.5,3.33
25,26.5,81.5,1.94
25,26.5,82.5,2.48
25,26.5,83.5,3.2
25,26.5,84.5,2.65
25,27.5,73.5,2
25,27.5,74.5,1.35
25,27.5,75.5,1.61
25,27.5,76.5,1.07
25,27.5,77.5,1.68
25,27.5,78.5,1.93
25,27.5,79.5,1.59
25,27.5,80.5,2.38
25,27.5,81.5,0.84
25,27.5,82.5,0.64
25,27.5,83.5,0.67
25,28.5,73.5,2.06
25,28.5,74.5,2.15
25,28.5,75.5,1.82
25,28.5,76.5,1.22
25,28.5,77.5,0.65
25,28.5,78.5,0.94
25,28.5,79.5,1.7
25,28.5,80.5,1.77
25,28.5,81.5,1.07
25,28.5,82.5,1.43
25,29.5,73.5,1.23
25,29.5,74.5,1.93
25,29.5,75.5,1.88
25,29.5,76.5,1.24
25,29.5,77.5,0.33
25,29.5,78.5,1.11
25,29.5,79.5,1.58
25,29.5,80.5,1.01
25,30.5,74.5,1.56
25,30.5,75.5,2.47
25,30.5,76.5,2.07
25,30.5,77.5,4.03
25,30.5,78.5,0.32
25,30.5,79.5,1.52
25,30.5,80.5,0.77
25,31.5,74.5,0.46
25,31.5,75.5,2.16
25,31.5,76.5,0.73
25,31.5,77.5,1.51
25,31.5,78.5,-0.5
25,31.5,79.5,0.79
25,31.5,80.5,2.33
25,32.5,74.5,-0.97
25,32.5,75.5,2.53
25,32.5,76.5,2.16
25,32.5,77.5,-0.95
25,32.5,78.5,0.85
25,32.5,79.5,3.67
25,32.5,80.5,3.12
25,32.5,92.5,-0.05
25,33.5,72.5,-0.82
25,33.5,75.5,-2.72
25,33.5,76.5,-3.72
25,33.5,77.5,1.41
25,33.5,78.5,0.04
25,33.5,79.5,1.93
25,33.5,92.5,-0.12
25,34.5,75.5,-1.57
25,34.5,76.5,-2.61
25,34.5,77.5,1.5
25,34.5,78.5,2.59
25,34.5,79.5,2.09
25,34.5,92.5,-0.25
25,35.5,76.5,-0.43
25,35.5,77.5,-0.94
25,35.5,78.5,-0.28
25,35.5,79.5,1.8
25,35.5,92.5,0.19
25,36.5,73.5,-0.03
25,36.5,76.5,-0.88
25,36.5,77.5,0.45
25,36.5,78.5,0.31
26,8.5,72.5,4.32
26,8.5,73.5,3.32
26,8.5,74.5,4.68
26,8.5,75.5,6.81
26,8.5,78.5,0.43
26,9.5,73.5,4.46
26,9.5,74.5,3.75
26,9.5,75.5,4.2
26,9.5,76.5,3.36
26,9.5,77.5,3.78
26,9.5,78.5,3.76
26,9.5,79.5,-1.3
26,10.5,73.5,7.16
26,10.5,74.5,4.62
26,10.5,75.5,1.77
26,10.5,76.5,2.23
26,10.5,77.5,2.69
26,10.5,78.5,0.19
26,10.5,79.5,0.94
26,11.5,73.5,6.41
26,11.5,74.5,4.27
26,11.5,75.5,-3.72
26,11.5,76.5,3.18
26,11.5,77.5,1.92
26,11.5,78.5,0.92
26,11.5,79.5,3.34
26,12.5,74.5,-4.73
26,12.5,75.5,-2.02
26,12.5,76.5,0.29
26,12.5,77.5,1.75
26,12.5,78.5,3
26,12.5,79.5,1.09
26,13.5,74.5,0.87
26,13.5,75.5,0.01
26,13.5,76.5,2.23
26,13.5,77.5,4.13
26,13.5,78.5,4.87
26,13.5,79.5,2.87
26,14.5,73.5,0.51
26,14.5,74.5,0.62
26,14.5,75.5,1.6
26,14.5,76.5,-0.41
26,14.5,77.5,1.7
26,14.5,78.5,2.47
26,14.5,79.5,1.56
26,14.5,80.5,2.72
26,15.5,72.5,0.56
26,15.5,73.5,-0.1
26,15.5,74.5,-0.16
26,15.5,75.5,-0.52
26,15.5,76.5,0.76
26,15.5,77.5,-0.24
26,15.5,78.5,0.19
26,15.5,79.5,-0.64
26,15.5,80.5,1.12
26,15.5,94.5,2.36
26,15.5,95.5,3.66
26,15.5,96.5,2.88
26,16.5,70.5,0.37
26,16.5,71.5,0.28
26,16.5,72.5,0.07
26,16.5,73.5,0.06
26,16.5,74.5,0.31
26,16.5,75.5,0.72
26,16.5,76.5,1.32
26,16.5,77.5,1.26
26,16.5,78.5,1.22
26,16.5,79.5,-0.61
26,16.5,80.5,-0.56
26,16.5,81.5,-1.13
26,16.5,88.5,1.97
26,16.5,91.5,0.95
26,16.5,92.5,1.24
26,16.5,93.5,1.41
26,16.5,94.5,1.61
26,16.5,95.5,1.18
26,16.5,96.5,1.93
26,17.5,69.5,-0.8
26,17.5,70.5,-0.67
26,17.5,71.5,-0.57
26,17.5,72.5,0.31
26,17.5,73.5,0.34
26,17.5,74.5,0.96
26,17.5,75.5,1.11
26,17.5,76.5,0.85
26,17.5,77.5,0.51
26,17.5,78.5,1.21
26,17.5,79.5,1.19
26,17.5,80.5,1.26
26,17.5,81.5,0.92
26,17.5,82.5,0.65
26,17.5,83.5,0.83
26,17.5,84.5,1.14
26,17.5,88.5,0.68
26,17.5,89.5,-1.98
26,17.5,90.5,-2.25
26,17.5,91.5,-0.77
26,17.5,92.5,0.95
26,17.5,93.5,1.23
26,17.5,94.5,0.67
26,17.5,95.5,0.17
26,17.5,96.5,0.75
26,18.5,70.5,-0.85
26,18.5,71.5,-0.85
26,18.5,72.5,-0.92
26,18.5,73.5,0.51
26,18.5,74.5,1.19
26,18.5,75.5,0.96
26,18.5,76.5,1.52
26,18.5,77.5,0.27
26,18.5,78.5,0.99
26,18.5,79.5,0.98
26,18.5,80.5,0.87
26,18.5,81.5,0.42
26,18.5,82.5,2.28
26,18.5,83.5,1.41
26,18.5,84.5,0.85
26,18.5,85.5,0.51
26,18.5,86.5,1.43
26,18.5,87.5,-1.82
26,18.5,88.5,-2.75
26,18.5,89.5,1.71
26,18.5,90.5,-3.15
26,18.5,91.5,-2.41
26,18.5,92.5,-0.33
26,18.5,93.5,0.57
26,18.5,94.5,0.09
26,18.5,95.5,0.12
26,19.5,70.5,0.45
26,19.5,71.5,1.33
26,19.5,72.5,1.64
26,19.5,73.5,-0.19
26,19.5,74.5,0.61
26,19.5,75.5,0.66
26,19.5,76.5,0.71
26,19.5,77.5,1.32
26,19.5,78.5,0.98
26,19.5,79.5,1.04
26,19.5,80.5,1.06
26,19.5,81.5,1.37
26,19.5,82.5,1.43
26,19.5,83.5,1.02
26,19.5,84.5,0.98
26,19.5,85.5,0.65
26,19.5,86.5,1.08
26,19.5,87.5,1.07
26,19.5,88.5,2.8
26,19.5,90.5,1.34
26,19.5,91.5,-2.56
26,19.5,92.5,-2.2
26,19.5,93.5,-0.44
26,19.5,94.5,1.22
26,20.5,68.5,1.85
26,20.5,69.5,1.77
26,20.5,70.5,1.1
26,20.5,71.5,2.42
26,20.5,72.5,1.35
26,20.5,73.5,2.03
26,20.5,74.5,0.63
26,20.5,75.5,1.52
26,20.5,76.5,0.68
26,20.5,77.5,1.06
26,20.5,78.5,1.3
26,20.5,79.5,1.91
26,20.5,80.5,1.45
26,20.5,81.5,2.16
26,20.5,82.5,1.66
26,20.5,83.5,1.32
26,20.5,84.5,2.5
26,20.5,85.5,1.93
26,20.5,86.5,1.45
26,20.5,87.5,1.28
26,20.5,88.5,4.51
26,20.5,91.5,-1.29
26,20.5,92.5,-1.55
26,20.5,93.5,-1.15
26,20.5,94.5,0.83
26,21.5,68.5,0.68
26,21.5,69.5,1.58
26,21.5,70.5,0.97
26,21.5,71.5,0.85
26,21.5,72.5,-0.65
26,21.5,73.5,-0.46
26,21.5,74.5,1.27
26,21.5,75.5,1.76
26,21.5,76.5,1.58
26,21.5,77.5,0.29
26,21.5,78.5,2.36
26,21.5,79.5,0.81
26,21.5,80.5,2.06
26,21.5,81.5,1.69
26,21.5,82.5,1.63
26,21.5,83.5,3.9
26,21.5,84.5,1.86
26,21.5,85.5,1.31
26,21.5,86.5,4.35
26,21.5,87.5,2.23
26,21.5,88.5,1.33
26,21.5,91.5,0.01
26,21.5,92.5,-0.34
26,21.5,93.5,-0.15
26,22.5,69.5,2.32
26,22.5,70.5,1.5
26,22.5,71.5,0.2
26,22.5,72.5,1.27
26,22.5,73.5,1.88
26,22.5,74.5,1.61
26,22.5,75.5,0.88
26,22.5,76.5,0.95
26,22.5,77.5,1.48
26,22.5,78.5,2.2
26,22.5,79.5,0.97
26,22.5,80.5,2.18
26,22.5,81.5,1.7
26,22.5,82.5,0.36
26,22.5,83.5,2.84
26,22.5,84.5,2.15
26,22.5,85.5,2.69
26,22.5,86.5,6.14
26,22.5,87.5,0.95
26,22.5,88.5,-0.43
26,22.5,92.5,0.43
26,23.5,69.5,1.53
26,23.5,70.5,1.68
26,23.5,71.5,2.16
26,23.5,72.5,1.32
26,23.5,73.5,1.76
26,23.5,74.5,0.45
26,23.5,75.5,1.15
26,23.5,76.5,0.96
26,23.5,77.5,-0.36
26,23.5,78.5,-0.73
26,23.5,79.5,-0.67
26,23.5,80.5,0.84
26,23.5,81.5,0.55
26,23.5,82.5,2.09
26,23.5,83.5,2.47
26,23.5,84.5,3.73
26,23.5,85.5,3.52
26,23.5,86.5,4.43
26,23.5,87.5,1.7
26,23.5,88.5,0.82
26,24.5,70.5,2.1
26,24.5,71.5,1.92
26,24.5,72.5,2.57
26,24.5,73.5,1.76
26,24.5,74.5,0.97
26,24.5,75.5,1.57
26,24.5,76.5,0.72
26,24.5,77.5,0.08
26,24.5,78.5,1.01
26,24.5,79.5,0.56
26,24.5,80.5,4.79
26,24.5,81.5,1.23
26,24.5,82.5,1.27
26,24.5,83.5,5.99
26,24.5,84.5,4.25
26,24.5,85.5,1.38
26,24.5,86.5,2.74
26,25.5,72.5,3.26
26,25.5,73.5,2.48
26,25.5,74.5,1.13
26,25.5,75.5,1.02
26,25.5,76.5,0.61
26,25.5,77.5,0.77
26,25.5,78.5,1.35
26,25.5,79.5,3.87
26,25.5,80.5,3.09
26,25.5,81.5,4.44
26,25.5,82.5,2.69
26,25.5,83.5,4.29
26,25.5,84.5,3.01
26,25.5,85.5,0.69
26,26.5,72.5,1.07
26,26.5,73.5,1.55
26,26.5,74.5,1.02
26,26.5,75.5,0.14
26,26.5,76.5,1.13
26,26.5,77.5,1.44
26,26.5,78.5,1.38
26,26.5,79.5,1.17
26,26.5,80.5,2.85
26,26.5,81.5,1.54
26,26.5,82.5,2.1
26,26.5,83.5,2.9
26,26.5,84.5,2.48
26,27.5,73.5,1.64
26,27.5,74.5,0.8
26,27.5,75.5,0.55
26,27.5,76.5,-0.09
26,27.5,77.5,0.58
26,27.5,78.5,1.13
26,27.5,79.5,1.37
26,27.5,80.5,2.72
26,27.5,81.5,1.08
26,27.5,82.5,0.54
26,27.5,83.5,0.61
26,28.5,73.5,2.02
26,28.5,74.5,1.63
26,28.5,75.5,0.93
26,28.5,76.5,0.3
26,28.5,77.5,-0.21
26,28.5,78.5,0.55
26,28.5,79.5,1.85
26,28.5,80.5,2.47
26,28.5,81.5,1.92
26,28.5,82.5,1.74
26,29.5,73.5,1.05
26,29.5,74.5,1.32
26,29.5,75.5,1.09
26,29.5,76.5,0.44
26,29.5,77.5,-0.31
26,29.5,78.5,0.83
26,29.5,79.5,1.62
26,29.5,80.5,1.21
26,30.5,74.5,0.81
26,30.5,75.5,1.32
26,30.5,76.5,1.02
26,30.5,77.5,3.47
26,30.5,78.5,0.03
26,30.5,79.5,1.32
26,30.5,80.5,0.74
26,31.5,74.5,-0.15
26,31.5,75.5,0.61
26,31.5,76.5,-0.43
26,31.5,77.5,1.2
26,31.5,78.5,-0.53
26,31.5,79.5,0.63
26,31.5,80.5,1.91
26,32.5,74.5,-1.44
26,32.5,75.5,1.54
26,32.5,76.5,1.43
26,32.5,77.5,-1.29
26,32.5,78.5,1.09
26,32.5,79.5,3.35
26,32.5,80.5,2.77
26,32.5,92.5,-0.04
26,33.5,72.5,-0.96
26,33.5,75.5,-2.99
26,33.5,76.5,-4.47
26,33.5,77.5,0.75
26,33.5,78.5,0
26,33.5,79.5,1.88
26,33.5,92.5,-0.24
26,34.5,75.5,-1.71
26,34.5,76.5,-3.23
26,34.5,77.5,1.1
26,34.5,78.5,2.87
26,34.5,79.5,2.46
26,34.5,92.5,-0.47
26,35.5,76.5,-0.92
26,35.5,77.5,-1.1
26,35.5,78.5,0.04
26,35.5,79.5,2.11
26,35.5,92.5,-0.11
26,36.5,73.5,-0.08
26,36.5,76.5,-1.04
26,36.5,77.5,0.53
26,36.5,78.5,0.54
27,8.5,72.5,4.51
27,8.5,73.5,3.62
27,8.5,74.5,5.05
27,8.5,75.5,6.67
27,8.5,78.5,-0.58
27,9.5,73.5,5.08
27,9.5,74.5,4.56
27,9.5,75.5,4.92
27,9.5,76.5,3.42
27,9.5,77.5,3.58
27,9.5,78.5,2.88
27,9.5,79.5,-2.72
27,10.5,73.5,7.76
27,10.5,74.5,5.28
27,10.5,75.5,2.34
27,10.5,76.5,2.25
27,10.5,77.5,1.98
27,10.5,78.5,-0.78
27,10.5,79.5,-0.06
27,11.5,73.5,6.37
27,11.5,74.5,4.34
27,11.5,75.5,-3.87
27,11.5,76.5,2.65
27,11.5,77.5,1.11
27,11.5,78.5,0.31
27,11.5,79.5,2.8
27,12.5,74.5,-5.27
27,12.5,75.5,-2.51
27,12.5,76.5,-0.3
27,12.5,77.5,1.38
27,12.5,78.5,2.93
27,12.5,79.5,1.38
27,13.5,74.5,1.16
27,13.5,75.5,0.16
27,13.5,76.5,2.29
27,13.5,77.5,3.96
27,13.5,78.5,4.82
27,13.5,79.5,3.26
27,14.5,73.5,0.79
27,14.5,74.5,1
27,14.5,75.5,1.64
27,14.5,76.5,-0.81
27,14.5,77.5,1.2
27,14.5,78.5,2.23
27,14.5,79.5,1.52
27,14.5,80.5,2.73
27,15.5,72.5,0.28
27,15.5,73.5,-0.18
27,15.5,74.5,-0.2
27,15.5,75.5,-0.72
27,15.5,76.5,0.42
27,15.5,77.5,-0.93
27,15.5,78.5,-0.23
27,15.5,79.5,-0.84
27,15.5,80.5,0.8
27,15.5,94.5,0.75
27,15.5,95.5,0.51
27,15.5,96.5,-0.21
27,16.5,70.5,0.52
27,16.5,71.5,0.34
27,16.5,72.5,-0.11
27,16.5,73.5,-0.44
27,16.5,74.5,-0.25
27,16.5,75.5,0.33
27,16.5,76.5,0.74
27,16.5,77.5,0.88
27,16.5,78.5,0.99
27,16.5,79.5,-1.23
27,16.5,80.5,-1.08
27,16.5,81.5,-1.36
27,16.5,88.5,1.94
27,16.5,91.5,0.43
27,16.5,92.5,1
27,16.5,93.5,0.71
27,16.5,94.5,0.4
27,16.5,95.5,0.11
27,16.5,96.5,0.24
27,17.5,69.5,-0.32
27,17.5,70.5,-0.56
27,17.5,71.5,-0.63
27,17.5,72.5,-0.02
27,17.5,73.5,-0.27
27,17.5,74.5,-0.1
27,17.5,75.5,0.5
27,17.5,76.5,0.12
27,17.5,77.5,0.26
27,17.5,78.5,0.87
27,17.5,79.5,0.79
27,17.5,80.5,0.95
27,17.5,81.5,0.69
27,17.5,82.5,0.88
27,17.5,83.5,1.4
27,17.5,84.5,1.73
27,17.5,88.5,0.44
27,17.5,89.5,-2.22
27,17.5,90.5,-1.87
27,17.5,91.5,-0.81
27,17.5,92.5,0.35
27,17.5,93.5,0.57
27,17.5,94.5,-0.46
27,17.5,95.5,-0.47
27,17.5,96.5,-0.23
27,18.5,70.5,-0.83
27,18.5,71.5,-1.24
27,18.5,72.5,-1.3
27,18.5,73.5,0.15
27,18.5,74.5,0.49
27,18.5,75.5,0.15
27,18.5,76.5,1.1
27,18.5,77.5,-0.08
27,18.5,78.5,0.59
27,18.5,79.5,0.36
27,18.5,80.5,-0.02
27,18.5,81.5,0
27,18.5,82.5,1.83
27,18.5,83.5,2
27,18.5,84.5,1.65
27,18.5,85.5,1.14
27,18.5,86.5,1.65
27,18.5,87.5,-1.4
27,18.5,88.5,-2.44
27,18.5,89.5,1.51
27,18.5,90.5,-2.64
27,18.5,91.5,-2.36
27,18.5,92.5,-0.92
27,18.5,93.5,-0.28
27,18.5,94.5,-0.71
27,18.5,95.5,-0.72
27,19.5,70.5,0.55
27,19.5,71.5,1.32
27,19.5,72.5,1.42
27,19.5,73.5,-0.32
27,19.5,74.5,-0.07
27,19.5,75.5,0.11
27,19.5,76.5,0.22
27,19.5,77.5,0.89
27,19.5,78.5,0.35
27,19.5,79.5,0.31
27,19.5,80.5,0.41
27,19.5,81.5,0.87
27,19.5,82.5,0.85
27,19.5,83.5,1.46
27,19.5,84.5,1.76
27,19.5,85.5,1.02
27,19.5,86.5,1.62
27,19.5,87.5,1.35
27,19.5,88.5,3.07
27,19.5,90.5,1.42
27,19.5,91.5,-2.4
27,19.5,92.5,-2.01
27,19.5,93.5,-1.15
27,19.5,94.5,-0.16
27,20.5,68.5,2.52
27,20.5,69.5,2.31
27,20.5,70.5,1.41
27,20.5,71.5,2.88
27,20.5,72.5,1.51
27,20.5,73.5,2.28
27,20.5,74.5,0.59
27,20.5,75.5,1.07
27,20.5,76.5,0.23
27,20.5,77.5,0.71
27,20.5,78.5,0.85
27,20.5,79.5,1.47
27,20.5,80.5,1.29
27,20.5,81.5,2.25
27,20.5,82.5,1.49
27,20.5,83.5,1.45
27,20.5,84.5,2.34
27,20.5,85.5,1.54
27,20.5,86.5,1
27,20.5,87.5,0.66
27,20.5,88.5,3.97
27,20.5,91.5,-1.89
27,20.5,92.5,-2.06
27,20.5,93.5,-1.61
27,20.5,94.5,-0.69
27,21.5,68.5,1.28
27,21.5,69.5,2.03
27,21.5,70.5,1.48
27,21.5,71.5,1.43
27,21.5,72.5,-0.23
27,21.5,73.5,-0.15
27,21.5,74.5,1.33
27,21.5,75.5,1.25
27,21.5,76.5,1.22
27,21.5,77.5,0.3
27,21.5,78.5,1.89
27,21.5,79.5,0.21
27,21.5,80.5,2.06
27,21.5,81.5,1.72
27,21.5,82.5,1.28
27,21.5,83.5,3.39
27,21.5,84.5,1.55
27,21.5,85.5,0.26
27,21.5,86.5,3.11
27,21.5,87.5,1.24
27,21.5,88.5,0.61
27,21.5,91.5,-1.07
27,21.5,92.5,-1.27
27,21.5,93.5,-1.34
27,22.5,69.5,2.64
27,22.5,70.5,1.89
27,22.5,71.5,1.05
27,22.5,72.5,1.86
27,22.5,73.5,2.21
27,22.5,74.5,1.57
27,22.5,75.5,0.52
27,22.5,76.5,0.94
27,22.5,77.5,1.87
27,22.5,78.5,2.62
27,22.5,79.5,0.86
27,22.5,80.5,1.51
27,22.5,81.5,1.13
27,22.5,82.5,-0.54
27,22.5,83.5,2.22
27,22.5,84.5,1.57
27,22.5,85.5,1.65
27,22.5,86.5,5.1
27,22.5,87.5,0.22
27,22.5,88.5,-1.32
27,22.5,92.5,-0.36
27,23.5,69.5,1.94
27,23.5,70.5,2
27,23.5,71.5,2.61
27,23.5,72.5,1.53
27,23.5,73.5,1.32
27,23.5,74.5,0.05
27,23.5,75.5,1.09
27,23.5,76.5,1.45
27,23.5,77.5,0.73
27,23.5,78.5,-0.07
27,23.5,79.5,-0.69
27,23.5,80.5,0.13
27,23.5,81.5,-0.1
27,23.5,82.5,1.51
27,23.5,83.5,2.04
27,23.5,84.5,3.49
27,23.5,85.5,3.27
27,23.5,86.5,4.03
27,23.5,87.5,1.27
27,23.5,88.5,0.64
27,24.5,70.5,2.4
27,24.5,71.5,2.09
27,24.5,72.5,2.88
27,24.5,73.5,1.47
27,24.5,74.5,0.83
27,24.5,75.5,2
27,24.5,76.5,1.6
27,24.5,77.5,1.24
27,24.5,78.5,1.88
27,24.5,79.5,0.52
27,24.5,80.5,4.29
27,24.5,81.5,1.47
27,24.5,82.5,1.35
27,24.5,83.5,5.55
27,24.5,84.5,4.41
27,24.5,85.5,1.74
27,24.5,86.5,2.72
27,25.5,72.5,3.67
27,25.5,73.5,2.67
27,25.5,74.5,1.65
27,25.5,75.5,1.74
27,25.5,76.5,1.59
27,25.5,77.5,1.49
27,25.5,78.5,1.78
27,25.5,79.5,4.03
27,25.5,80.5,3.45
27,25.5,81.5,4.65
27,25.5,82.5,2.62
27,25.5,83.5,4.15
27,25.5,84.5,3.22
27,25.5,85.5,1.11
27,26.5,72.5,1.2
27,26.5,73.5,1.54
27,26.5,74.5,0.94
27,26.5,75.5,0.86
27,26.5,76.5,1.98
27,26.5,77.5,2.02
27,26.5,78.5,1.55
27,26.5,79.5,1.12
27,26.5,80.5,3.12
27,26.5,81.5,1.77
27,26.5,82.5,1.86
27,26.5,83.5,2.96
27,26.5,84.5,2.56
27,27.5,73.5,1.75
27,27.5,74.5,1.09
27,27.5,75.5,1.14
27,27.5,76.5,0.69
27,27.5,77.5,1.29
27,27.5,78.5,1.3
27,27.5,79.5,0.71
27,27.5,80.5,2.08
27,27.5,81.5,0.62
27,27.5,82.5,0.2
27,27.5,83.5,0.5
27,28.5,73.5,1.94
27,28.5,74.5,1.82
27,28.5,75.5,1.24
27,28.5,76.5,0.67
27,28.5,77.5,0.27
27,28.5,78.5,0.23
27,28.5,79.5,0.91
27,28.5,80.5,1.42
27,28.5,81.5,0.89
27,28.5,82.5,1.03
27,29.5,73.5,1.29
27,29.5,74.5,1.79
27,29.5,75.5,1.76
27,29.5,76.5,1.03
27,29.5,77.5,-0.02
27,29.5,78.5,0.43
27,29.5,79.5,0.78
27,29.5,80.5,0.45
27,30.5,74.5,1.43
27,30.5,75.5,2.06
27,30.5,76.5,1.67
27,30.5,77.5,3.71
27,30.5,78.5,-0.31
27,30.5,79.5,1
27,30.5,80.5,0.22
27,31.5,74.5,0.43
27,31.5,75.5,1.31
27,31.5,76.5,0.18
27,31.5,77.5,1.35
27,31.5,78.5,-0.49
27,31.5,79.5,0.63
27,31.5,80.5,1.54
27,32.5,74.5,-1.01
27,32.5,75.5,1.85
27,32.5,76.5,1.46
27,32.5,77.5,-1.28
27,32.5,78.5,1.38
27,32.5,79.5,3.03
27,32.5,80.5,2.22
27,32.5,92.5,-0.48
27,33.5,72.5,-0.77
27,33.5,75.5,-2.86
27,33.5,76.5,-4.57
27,33.5,77.5,0.47
27,33.5,78.5,-0.1
27,33.5,79.5,1.52
27,33.5,92.5,-0.37
27,34.5,75.5,-1.56
27,34.5,76.5,-3.17
27,34.5,77.5,0.95
27,34.5,78.5,2.54
27,34.5,79.5,2.25
27,34.5,92.5,-0.43
27,35.5,76.5,-0.96
27,35.5,77.5,-1.16
27,35.5,78.5,-0.19
27,35.5,79.5,1.85
27,35.5,92.5,0.04
27,36.5,73.5,-0.12
27,36.5,76.5,-1.15
27,36.5,77.5,0.27
27,36.5,78.5,0.35
28,8.5,72.5,6.08
28,8.5,73.5,5.01
28,8.5,74.5,6.49
28,8.5,75.5,8.05
28,8.5,78.5,0.14
28,9.5,73.5,6.16
28,9.5,74.5,5.59
28,9.5,75.5,6.01
28,9.5,76.5,4.41
28,9.5,77.5,4.65
28,9.5,78.5,4.21
28,9.5,79.5,-1.73
28,10.5,73.5,8.89
28,10.5,74.5,6.41
28,10.5,75.5,3.34
28,10.5,76.5,3.41
28,10.5,77.5,3.21
28,10.5,78.5,0.06
28,10.5,79.5,0.94
28,11.5,73.5,7.16
28,11.5,74.5,6
28,11.5,75.5,-2.32
28,11.5,76.5,4.05
28,11.5,77.5,2.17
28,11.5,78.5,0.97
28,11.5,79.5,3.44
28,12.5,74.5,-4.5
28,12.5,75.5,-1.63
28,12.5,76.5,0.46
28,12.5,77.5,1.96
28,12.5,78.5,3.2
28,12.5,79.5,1.67
28,13.5,74.5,0.87
28,13.5,75.5,0.35
28,13.5,76.5,2.48
28,13.5,77.5,3.78
28,13.5,78.5,4.71
28,13.5,79.5,2.79
28,14.5,73.5,0.93
28,14.5,74.5,0.99
28,14.5,75.5,1.6
28,14.5,76.5,-1.16
28,14.5,77.5,0.78
28,14.5,78.5,1.76
28,14.5,79.5,1.29
28,14.5,80.5,2.85
28,15.5,72.5,1.1
28,15.5,73.5,0.38
28,15.5,74.5,-0.23
28,15.5,75.5,-0.74
28,15.5,76.5,-0.36
28,15.5,77.5,-1.29
28,15.5,78.5,-0.32
28,15.5,79.5,-0.97
28,15.5,80.5,0.89
28,15.5,94.5,-0.15
28,15.5,95.5,-0.59
28,15.5,96.5,-1.08
28,16.5,70.5,1.49
28,16.5,71.5,1.32
28,16.5,72.5,0.86
28,16.5,73.5,0.53
28,16.5,74.5,0.36
28,16.5,75.5,0.38
28,16.5,76.5,0.41
28,16.5,77.5,0.22
28,16.5,78.5,0.68
28,16.5,79.5,-1.23
28,16.5,80.5,-1.08
